Symbol,Date,Price,Analysts,StrongBuy,Buy,Hold,Sell,Lowcast,Forecast,Highcast,Actual
GMDA,05/01/2020,4.25,5,0,5,0,0,2.28,2.72,2.72,0.1271
GEVO,02/01/2019,2.630000114440918,1,0,1,0,0,3.12,3.12,3.12,-0.1521
GEVO,03/01/2019,2.299999952316284,1,0,1,0,0,3.17,3.17,3.17,-0.0565
GEVO,05/01/2019,2.1700000762939453,1,0,1,0,0,3.65,3.65,3.65,-0.0829
GEVO,08/01/2019,2.470000028610229,1,0,1,0,0,3.03,3.03,3.03,0.3684
GEVO,04/01/2020,0.8100000023841858,2,0,2,0,0,2.49,6.56,2.49,0.5802
GEVO,05/01/2020,1.1799999475479126,2,0,2,0,0,1.94,5.37,1.94,-0.5339
GLPI,08/01/2018,36.0,5,0,2,2,1,0.03,0.06,0.25,-0.0181
GLPI,02/01/2019,37.68999862670898,10,0,6,3,1,-0.02,0.05,0.27,0.0244
GLPI,03/01/2019,36.400001525878906,9,0,5,3,1,0.01,0.08,0.31,0.1085
GLPI,04/01/2020,26.1299991607666,7,0,7,0,0,0.19,0.73,1.09,0.3222
GLPI,05/01/2020,27.209999084472656,7,0,7,0,0,0.1,0.48,0.93,0.2834
GMAB,05/01/2020,24.309999465942386,4,0,4,0,0,0.07,0.07,0.19,0.364
GLYC,02/01/2019,11.210000038146973,3,0,3,0,0,1.13,1.45,2.11,0.1213
GLYC,03/01/2019,12.399999618530273,3,0,3,0,0,1.03,1.34,1.03,-0.0153
GLYC,05/01/2019,12.210000038146973,4,0,4,0,0,0.61,1.06,0.85,-0.0074
GLYC,08/01/2019,9.329999923706056,4,0,4,0,0,1.75,2.51,2.17,-0.538
GGAL,05/01/2019,21.739999771118164,1,0,0,0,1,-0.16,-0.16,-0.16,0.6573
GGAL,08/01/2019,36.77999877929688,1,0,0,0,1,-0.39,-0.39,-0.39,-0.649
GGAL,04/01/2020,6.730000019073486,3,0,0,2,1,1.84,2.27,2.84,0.2481
GGAL,05/01/2020,6.920000076293945,3,0,0,2,1,1.73,2.14,2.69,0.3916
GNUS,02/01/2019,2.4600000381469727,1,0,1,0,0,1.6,1.6,1.6,-0.1911
GNUS,03/01/2019,2.0899999141693115,1,0,1,0,0,1.94,1.94,1.94,-0.0574
GNUS,05/01/2019,1.9700000286102293,1,0,1,0,0,2.11,2.11,2.11,-0.2589
GNUS,04/01/2020,0.289000004529953,1,0,1,0,0,28.63,28.63,28.63,7.2699
GNUS,05/01/2020,0.3050000071525574,1,0,1,0,0,13.81,13.81,13.81,6.8689
GNCA,05/01/2019,6.0,1,0,1,0,0,7.21,7.21,7.21,-0.3417
GNCA,08/01/2019,3.369999885559082,1,0,1,0,0,8.52,8.52,8.52,-0.1721
GNCA,04/01/2020,1.6799999475479126,3,0,3,0,0,3.19,8.78,3.19,0.6964
GNCA,05/01/2020,2.3399999141693115,3,0,3,0,0,3.46,6.29,13.29,-0.0256
GNSS,04/01/2020,3.2000000476837163,1,0,1,0,0,0.62,0.62,0.62,0.4531
GNSS,05/01/2020,3.859999895095825,1,0,1,0,0,0.3,0.3,0.3,0.2617
GNTX,03/01/2019,20.46999931335449,7,0,1,6,0,0.01,0.1,0.13,0.1255
GNTX,05/01/2019,23.040000915527344,5,0,1,4,0,-0.09,-0.04,0.1,0.0729
GNTX,05/01/2020,23.8799991607666,5,0,4,0,1,-0.22,0.25,0.24,0.0775
GNPX,02/01/2019,1.5700000524520874,1,0,1,0,0,1.0,1.0,1.0,0.0255
GNPX,03/01/2019,1.4249999523162842,1,0,1,0,0,0.91,0.91,0.91,0.2702
GNPX,04/01/2020,2.3199999332427983,1,0,1,0,0,1.1,1.1,1.1,0.2198
GNFT,05/01/2019,25.07999992370605,3,0,3,0,0,1.27,1.55,1.97,-0.1862
GNFT,08/01/2019,17.809999465942386,3,0,3,0,0,2.18,2.57,3.17,-0.1342
GNFT,04/01/2020,14.5,4,0,4,0,0,1.22,2.35,1.22,-0.631
GNFT,05/01/2020,21.76000022888184,2,0,2,0,0,0.88,1.21,1.54,-0.7495
GNLN,08/01/2019,8.409999847412111,5,0,4,1,0,1.65,1.79,1.9,-0.5993
GNLN,04/01/2020,1.7000000476837158,5,0,4,1,0,1.19,6.98,1.19,1.0353
GNLN,05/01/2020,3.119999885559082,5,0,4,1,0,0.58,4.77,0.58,0.25
GOGL,02/01/2019,5.309999942779541,4,0,3,1,0,0.91,1.08,0.91,-0.0923
GOGL,03/01/2019,4.900000095367432,4,0,3,1,0,0.96,1.14,0.96,0.2306
GOGL,05/01/2019,6.03000020980835,3,0,3,0,0,0.8,1.04,0.8,0.0083
GOGL,08/01/2019,6.0,2,0,2,0,0,0.67,0.92,0.67,-0.0367
GLDD,08/01/2018,5.25,1,0,1,0,0,0.44,0.44,0.44,0.1905
GLDD,02/01/2019,7.059999942779541,1,0,1,0,0,0.13,0.13,0.13,0.2677
GLDD,03/01/2019,8.949999809265137,1,0,1,0,0,-0.02,-0.02,-0.02,0.152
GLDD,05/01/2019,10.3100004196167,1,0,1,0,0,-0.22,-0.22,-0.22,0.0805
GLDD,08/01/2019,10.760000228881836,1,0,1,0,0,0.14,0.14,0.14,-0.0288
GLDD,04/01/2020,8.130000114440918,1,0,1,0,0,0.73,0.73,0.73,0.1525
GLDD,05/01/2020,8.960000038146973,1,0,1,0,0,0.66,0.66,0.66,0.0324
GOOD,08/01/2018,19.71999931335449,3,0,2,1,0,0.03,0.07,0.11,-0.0269
GOOD,02/01/2019,19.979999542236328,3,0,2,1,0,0.03,0.03,0.03,0.0475
GOOD,03/01/2019,20.68000030517578,3,0,2,1,0,0.01,0.01,0.01,0.0604
GOOD,04/01/2020,13.600000381469727,2,0,2,0,0,0.42,0.69,0.42,0.3184
GOOD,05/01/2020,15.350000381469727,2,0,2,0,0,0.18,0.41,0.18,0.2221
GOSS,05/01/2019,17.09000015258789,4,0,4,0,0,0.54,0.67,0.71,0.306
GOSS,08/01/2019,20.07999992370605,4,0,4,0,0,0.4,0.51,0.55,-0.1614
GOSS,04/01/2020,9.920000076293944,5,0,5,0,0,1.04,1.7,1.04,0.2288
GOSS,05/01/2020,12.800000190734865,6,0,6,0,0,0.58,1.11,1.25,0.0164
GOOG,02/01/2019,1112.4000244140623,11,0,8,3,0,0.17,0.17,0.17,0.0645
GOOG,05/01/2019,1188.050048828125,11,0,9,2,0,0.07,0.12,0.19,-0.0758
GOOG,08/01/2019,1214.030029296875,13,0,11,2,0,0.15,0.16,0.27,0.0041
GOOG,04/01/2020,1122.0,19,1,17,1,0,0.17,0.37,0.54,0.2642
GOOG,05/01/2020,1328.5,18,1,17,0,0,0.08,0.2,0.36,0.0622
GRBK,08/01/2018,9.699999809265137,2,0,1,1,0,0.1,0.2,0.1,0.0402
GRBK,02/01/2019,8.449999809265138,5,0,3,2,0,-0.18,0.17,0.29,0.0568
GRBK,03/01/2019,9.010000228881836,5,0,2,3,0,-0.22,0.02,0.11,-0.0044
GRBK,05/01/2019,8.970000267028809,6,0,3,3,0,-0.01,0.04,0.26,-0.0446
GRBK,04/01/2020,7.639999866485597,2,0,1,1,0,-0.02,0.4,-0.02,0.411
GRBK,05/01/2020,8.630000114440918,2,0,1,1,0,-0.15,0.21,-0.15,0.3754
GRIN,04/01/2020,2.5899999141693115,2,0,2,0,0,3.53,3.53,3.53,-0.0965
GRIN,05/01/2020,2.400000095367432,2,0,2,0,0,3.79,3.79,3.79,0.1333
GRMN,03/01/2019,84.04000091552734,4,0,0,2,2,-0.14,-0.1,0.01,-0.0243
GRMN,05/01/2019,82.0,4,0,0,2,2,-0.14,-0.11,-0.01,-0.0195
GRMN,08/01/2019,78.31999969482422,5,0,0,3,2,-0.04,-0.03,0.03,0.0877
GRMN,04/01/2020,71.98999786376953,4,0,1,3,0,0.05,0.31,0.41,0.2556
GRMN,05/01/2020,79.73999786376953,4,0,1,3,0,0.03,0.19,0.3,0.2291
GPP,08/01/2018,16.149999618530273,4,0,3,1,0,0.04,0.17,0.28,-0.0774
GPP,02/01/2019,15.199999809265135,5,0,2,3,0,-0.07,0.17,0.2,0.0441
GPP,03/01/2019,16.0,5,0,2,3,0,-0.11,0.12,0.14,0.0063
GPP,05/01/2019,16.100000381469727,5,0,1,4,0,0.1,0.12,0.1,-0.1304
GT,08/01/2018,24.229999542236328,7,0,5,2,0,-0.13,0.29,0.49,-0.0243
GT,02/01/2019,21.190000534057614,7,0,3,4,0,-0.04,0.27,0.32,-0.1312
GT,03/01/2019,19.850000381469727,8,0,3,4,1,-0.26,0.25,0.33,-0.0292
GT,05/01/2019,19.270000457763672,7,0,2,4,1,-0.25,0.16,0.34,-0.1842
GT,08/01/2019,13.720000267028807,7,0,2,5,0,0.05,0.41,0.12,0.0532
GT,04/01/2020,5.639999866485597,8,0,2,6,0,-0.04,0.99,1.25,0.3511
GT,05/01/2020,7.0,9,0,3,6,0,-0.13,0.76,1.03,0.2586
GSBC,05/01/2019,58.209999084472656,1,0,0,1,0,0.05,0.05,0.05,0.0316
GRTS,05/01/2019,10.520000457763672,5,0,4,1,0,0.45,0.89,0.71,0.0608
GRTS,08/01/2019,10.399999618530273,6,0,5,1,0,0.7,1.13,0.7,-0.175
GRTS,04/01/2020,5.570000171661377,2,0,2,0,0,1.75,1.75,1.75,0.149
GRTS,05/01/2020,6.78000020980835,1,0,1,0,0,1.44,1.44,1.44,-0.0118
GRPN,08/01/2018,93.8000030517578,12,0,4,7,1,-0.01,0.15,0.25,-0.1876
GRPN,03/01/2019,65.80000305175781,6,0,1,4,1,0.03,0.39,0.03,0.1429
GRPN,05/01/2019,75.19999694824219,6,0,1,4,1,-0.01,0.34,-0.01,-0.0426
GRPN,08/01/2019,62.79999923706055,4,0,1,2,1,0.14,0.44,0.14,-0.1561
GRPN,04/01/2020,18.0,8,0,3,3,2,0.83,2.1,2.54,0.3889
GRPN,05/01/2020,22.60000038146973,8,0,3,3,2,0.36,1.09,0.58,-0.1942
GSKY,08/01/2018,17.280000686645508,10,0,7,3,0,0.06,0.19,0.43,0.0492
GSKY,02/01/2019,11.0,12,0,6,6,0,-0.08,0.91,1.12,0.1818
GSKY,03/01/2019,11.380000114440918,12,0,6,6,0,-0.14,0.79,0.98,0.4112
GSKY,05/01/2019,16.059999465942386,12,0,6,6,0,-0.04,0.38,0.13,-0.2603
GSKY,08/01/2019,11.40999984741211,11,0,4,7,0,0.07,0.63,0.66,-0.404
GSKY,04/01/2020,3.7000000476837163,6,0,1,4,1,0.19,1.47,0.19,0.0703
GSKY,05/01/2020,4.380000114440918,8,0,1,6,1,-0.08,1.09,0.18,0.1233
GWGH,02/01/2019,9.168999671936037,1,0,1,0,0,0.51,0.51,0.51,0.3044
GWGH,03/01/2019,10.920000076293944,1,0,1,0,0,0.27,0.27,0.27,0.0705
GWGH,05/01/2019,11.6899995803833,1,0,1,0,0,0.06,0.06,0.06,-0.3986
GWGH,08/01/2019,11.079999923706056,1,0,1,0,0,0.38,0.38,0.38,-0.1029
HALO,08/01/2018,18.059999465942386,7,0,4,2,1,-0.05,0.08,-0.05,0.0072
HALO,04/01/2020,17.40999984741211,6,0,5,1,0,0.18,0.5,1.07,0.3975
HALO,05/01/2020,22.239999771118164,6,0,5,1,0,-0.11,0.12,0.2,0.2307
HA,08/01/2018,40.099998474121094,11,0,4,5,2,-0.06,0.36,1.04,0.0025
HA,02/01/2019,32.040000915527344,11,0,3,5,3,-0.09,0.23,0.42,-0.177
HA,03/01/2019,29.979999542236328,11,0,3,5,3,0.04,0.32,0.52,-0.057
HA,05/01/2019,28.270000457763672,10,0,2,4,4,-0.04,0.23,0.35,-0.0226
HA,08/01/2019,26.28000068664551,9,0,2,4,3,-0.09,0.13,0.13,0.0057
HA,04/01/2020,10.15999984741211,11,0,2,6,3,-0.14,1.36,1.76,0.4331
HA,05/01/2020,13.649999618530273,10,0,1,6,3,-0.26,0.94,0.73,0.0652
HBAN,08/01/2018,15.550000190734865,18,0,9,9,0,0.08,0.12,0.08,-0.0315
HBAN,02/01/2019,13.329999923706055,13,0,5,8,0,0.03,0.22,0.32,-0.042
HBAN,03/01/2019,14.449999809265135,11,0,4,7,0,-0.01,0.17,0.28,-0.0394
HBAN,05/01/2019,13.880000114440918,9,0,3,6,0,0.02,0.17,0.32,0.0086
HBAN,08/01/2019,14.220000267028807,9,0,2,5,2,0.01,0.14,0.03,0.0091
HBAN,04/01/2020,7.800000190734862,11,0,4,6,1,0.01,0.82,1.14,0.1436
HBAN,05/01/2020,8.970000267028809,15,0,4,10,1,-0.15,0.36,0.94,0.0056
HALL,02/01/2019,9.760000228881836,1,0,0,1,0,0.3,0.3,0.3,0.0922
HALL,03/01/2019,10.449999809265137,1,0,0,1,0,0.25,0.25,0.25,0.0995
HALL,05/01/2019,11.489999771118164,1,0,0,1,0,0.16,0.16,0.16,0.2585
HARP,05/01/2019,11.75,3,0,3,0,0,1.05,1.14,1.23,0.1489
HARP,08/01/2019,14.989999771118164,4,0,4,0,0,0.67,0.73,0.67,-0.0867
HBMD,08/01/2018,16.25,4,0,3,1,0,0.12,0.29,0.18,0.0917
HBMD,02/01/2019,12.890000343322756,3,0,2,1,0,0.33,0.48,0.33,0.1334
HBMD,03/01/2019,13.399999618530273,2,0,0,2,0,0.1,0.25,0.1,0.1045
HBMD,05/01/2019,14.800000190734865,2,0,0,2,0,0.02,0.16,0.02,0.025
HBMD,08/01/2019,15.100000381469727,1,0,0,1,0,0.02,0.02,0.02,0.104
HBMD,04/01/2020,11.039999961853027,1,0,0,1,0,0.65,0.65,0.65,-0.0553
HBMD,05/01/2020,10.720000267028807,1,0,0,1,0,0.77,0.77,0.77,-0.0028
GTIM,08/01/2018,4.199999809265137,1,0,1,0,0,0.82,0.82,0.82,0.1095
GTIM,02/01/2019,2.400000095367432,2,0,2,0,0,1.16,1.45,1.75,0.0333
GTIM,03/01/2019,2.759999990463257,2,0,2,0,0,1.09,1.38,1.66,-0.1957
GTIM,05/01/2019,2.220000028610229,2,0,2,0,0,1.42,1.75,2.08,-0.2027
GTIM,08/01/2019,1.8500000238418581,2,0,2,0,0,1.86,2.26,2.65,-0.1459
GTIM,04/01/2020,0.6200000047683716,2,0,2,0,0,7.2,7.61,7.2,0.9032
GTIM,05/01/2020,0.8899999856948853,2,0,2,0,0,5.02,5.33,5.02,0.382
GTYH,08/01/2019,6.960000038146973,1,0,1,0,0,0.53,0.53,0.53,-0.102
GTYH,04/01/2020,4.420000076293945,2,0,1,1,0,-0.01,0.59,1.19,-0.1448
GTYH,05/01/2020,3.910000085830689,2,0,1,1,0,0.21,0.95,1.7,0.0691
GTHX,02/01/2019,21.3799991607666,5,0,4,1,0,0.97,2.27,2.55,-0.2095
GTHX,03/01/2019,18.100000381469727,6,0,5,1,0,1.16,2.47,2.53,0.1773
GTHX,05/01/2019,21.309999465942386,6,0,5,1,0,1.68,2.22,2.27,0.4819
GTHX,04/01/2020,10.65999984741211,6,0,6,0,0,3.87,4.77,6.26,0.5854
GTHX,05/01/2020,12.859999656677244,6,0,6,0,0,2.99,3.73,2.99,0.9526
HBT,04/01/2020,10.55500030517578,5,0,3,2,0,0.7,0.72,0.88,0.2184
HBT,05/01/2020,11.0,5,0,3,2,0,0.74,0.76,0.92,0.2118
HAIN,08/01/2018,28.489999771118164,13,0,5,7,1,-0.09,0.16,0.34,-0.0418
HAIN,02/01/2019,18.3799991607666,15,0,6,8,1,0.03,0.74,1.41,0.2448
HAIN,03/01/2019,19.030000686645508,14,0,5,8,1,-0.18,0.34,1.15,0.1461
HAIN,05/01/2019,21.809999465942386,14,0,4,9,1,-0.29,0.14,0.55,0.0087
HAIN,08/01/2019,21.93000030517578,14,0,3,10,1,-0.3,0.11,0.31,-0.0192
HAIN,05/01/2020,25.739999771118164,10,0,2,6,2,-0.14,-0.13,-0.03,0.2308
HBCP,08/01/2019,37.02000045776367,1,0,1,0,0,0.09,0.09,0.09,0.06
HBCP,04/01/2020,23.040000915527344,3,0,2,1,0,0.7,0.74,0.79,0.0091
HBCP,05/01/2020,24.709999084472656,3,0,1,2,0,0.18,0.55,0.18,0.0558
HCM,05/01/2019,30.10000038146973,1,0,1,0,0,-0.07,-0.07,-0.07,-0.2625
HCM,08/01/2019,21.18000030517578,1,0,1,0,0,0.31,0.31,0.31,-0.1549
HCM,04/01/2020,17.309999465942386,1,0,1,0,0,0.63,0.63,0.63,0.2559
HCM,05/01/2020,21.280000686645508,1,0,1,0,0,0.38,0.38,0.38,0.297
HAYN,05/01/2020,22.40999984741211,1,0,0,1,0,0.22,0.22,0.22,0.0419
HCKT,02/01/2019,18.0,2,0,2,0,0,0.23,0.23,0.23,-0.1144
HCKT,03/01/2019,16.34000015258789,2,0,2,0,0,0.36,0.36,0.36,-0.0581
HCKT,05/01/2019,15.390000343322756,2,0,2,0,0,0.46,0.46,0.46,0.0962
HCKT,08/01/2019,16.40999984741211,2,0,2,0,0,0.34,0.37,0.34,0.0055
HCKT,04/01/2020,12.34000015258789,2,0,2,0,0,0.61,0.61,0.61,0.1216
HCKT,05/01/2020,14.479999542236328,2,0,2,0,0,0.44,0.44,0.44,-0.0497
HEES,08/01/2018,36.77999877929688,4,0,3,1,0,-0.53,0.01,0.21,0.0343
HEES,02/01/2019,26.8700008392334,5,0,3,2,0,0.03,0.39,0.03,-0.0514
HEES,03/01/2019,28.989999771118164,4,0,2,2,0,-0.01,0.27,-0.01,0.0486
HEES,05/01/2019,30.399999618530273,4,0,2,2,0,0.05,0.06,0.19,-0.0211
HEES,08/01/2019,30.690000534057614,4,0,2,2,0,0.13,0.13,0.27,-0.0512
HEES,05/01/2020,15.729999542236328,3,0,2,0,1,-0.0,0.92,0.92,0.1825
GRFS,02/01/2019,18.670000076293945,1,0,0,0,1,0.01,0.01,0.01,0.0777
GRFS,03/01/2019,19.57999992370605,1,0,0,0,1,-0.02,-0.02,-0.02,-0.0235
GRFS,05/01/2019,19.1200008392334,1,0,0,0,1,0.01,0.01,0.01,0.0983
GRFS,04/01/2020,19.88999938964844,1,0,1,0,0,0.16,0.16,0.16,-0.0126
GRFS,05/01/2020,20.09000015258789,1,0,1,0,0,0.11,0.11,0.11,-0.0886
HEAR,08/01/2018,27.35000038146973,3,0,3,0,0,-0.48,-0.23,0.08,-0.264
HEAR,02/01/2019,14.90999984741211,5,0,5,0,0,0.48,0.98,0.85,-0.2314
HEAR,03/01/2019,15.550000190734865,5,0,5,0,0,0.77,1.02,0.77,-0.3434
HEAR,05/01/2019,10.210000038146973,5,0,5,0,0,0.86,1.14,1.42,0.1557
HEAR,04/01/2020,6.1500000953674325,4,0,4,0,0,1.07,1.49,1.76,0.7236
HEAR,05/01/2020,9.539999961853027,4,0,4,0,0,0.3,0.56,0.73,0.5451
HELE,08/01/2018,114.6500015258789,3,0,3,0,0,-0.08,-0.02,0.11,0.1504
HELE,04/01/2020,137.19999694824222,3,0,3,0,0,0.5,0.52,0.6,0.3319
HELE,05/01/2020,159.57000732421875,3,0,3,0,0,0.2,0.23,0.28,0.1776
HHR,08/01/2019,18.1200008392334,1,0,1,0,0,0.3,0.3,0.3,0.0668
HHR,04/01/2020,15.520000457763672,4,0,3,0,1,-0.03,0.37,0.49,0.2113
HHR,05/01/2020,16.299999237060547,4,0,3,0,1,-0.05,0.26,0.13,0.4012
HIMX,02/01/2019,3.880000114440918,7,0,1,6,0,0.05,0.61,0.83,-0.1753
HIMX,03/01/2019,3.7799999713897705,7,0,1,6,0,0.06,0.63,0.06,-0.1402
HIMX,05/01/2019,3.25,6,0,1,5,0,0.2,0.76,0.2,0.0892
HIMX,08/01/2019,3.119999885559082,7,0,1,6,0,0.05,0.87,0.22,-0.2724
HIMX,04/01/2020,2.690000057220459,5,0,4,1,0,0.44,0.85,1.52,0.1004
HIMX,05/01/2020,3.5299999713897705,5,0,4,1,0,0.21,0.56,1.12,0.2465
HMHC,08/01/2018,6.4000000953674325,7,0,2,4,1,0.01,0.31,0.65,0.1016
HMHC,02/01/2019,10.479999542236328,5,0,2,2,1,-0.2,-0.16,-0.2,-0.2996
HMHC,03/01/2019,7.96999979019165,5,0,2,2,1,-0.03,0.02,-0.03,-0.1016
HMHC,08/01/2019,5.8499999046325675,5,0,3,2,0,0.43,0.66,0.43,-0.0872
HMHC,04/01/2020,1.9099999666213991,3,0,2,1,0,2.85,2.94,2.85,-0.1937
HMHC,05/01/2020,1.5499999523162842,3,0,0,2,1,-0.21,0.59,1.38,0.2065
HOLX,08/01/2018,43.459999084472656,14,0,9,5,0,-0.06,0.09,0.21,-0.0513
HOLX,02/01/2019,44.45000076293945,15,0,5,9,1,-0.14,-0.01,0.13,0.092
HOLX,03/01/2019,47.38000106811523,15,0,5,9,1,-0.18,-0.06,0.07,-0.0226
HOLX,04/01/2020,33.740001678466804,13,0,7,6,0,0.13,0.54,0.76,0.5578
HOLX,05/01/2020,49.04999923706055,14,0,9,5,0,-0.11,0.15,0.28,0.1717
HMTV,02/01/2019,13.25,1,0,1,0,0,0.28,0.28,0.28,0.0543
HMTV,03/01/2019,13.989999771118164,1,0,1,0,0,0.23,0.23,0.23,0.0429
HMTV,05/01/2019,14.59000015258789,1,0,1,0,0,0.16,0.16,0.16,-0.1103
HMTV,08/01/2019,12.3100004196167,1,0,1,0,0,0.38,0.38,0.38,-0.0032
HMTV,04/01/2020,8.550000190734862,1,0,1,0,0,0.96,0.96,0.96,0.131
HMTV,05/01/2020,9.06999969482422,1,0,1,0,0,0.94,0.94,0.94,0.0761
HLIO,08/01/2019,47.16999816894531,2,0,0,2,0,-0.04,-0.0,0.03,-0.1329
HLIO,04/01/2020,35.9900016784668,4,0,0,3,1,-0.15,0.09,0.21,-0.0064
HLIO,05/01/2020,34.56999969482422,5,0,0,4,1,-0.08,0.16,0.32,0.0758
HLNE,02/01/2019,36.38000106811523,2,0,0,2,0,-0.08,-0.02,0.04,0.2089
HLNE,03/01/2019,46.93000030517578,2,0,0,2,0,-0.16,-0.1,-0.05,0.0424
HLNE,04/01/2020,52.54999923706055,3,0,1,2,0,0.07,0.27,0.45,0.392
HLNE,05/01/2020,63.29999923706055,3,0,1,2,0,-0.09,0.01,0.14,0.0621
HIBB,08/01/2018,22.85000038146973,11,0,2,6,3,-0.13,-0.06,0.35,-0.1799
HIBB,02/01/2019,16.360000610351562,10,0,0,8,2,-0.11,0.27,0.19,0.4028
HIBB,03/01/2019,19.0,8,0,0,6,2,-0.17,0.11,0.1,0.0889
HIBB,05/01/2019,20.690000534057614,10,0,2,6,2,-0.1,0.05,0.3,-0.0962
HIBB,08/01/2019,18.36000061035156,9,0,1,7,1,0.13,0.29,0.47,0.2489
HIBB,04/01/2020,10.479999542236328,4,0,1,1,2,0.37,0.87,1.19,0.8435
HIBB,05/01/2020,14.90999984741211,4,0,0,2,2,-0.31,0.17,0.03,0.4105
HOTH,08/01/2019,5.8499999046325675,1,0,1,0,0,0.84,0.84,0.84,-0.2632
HOTH,04/01/2020,2.9100000858306885,2,0,1,1,0,2.29,2.29,2.29,-0.0309
HOTH,05/01/2020,3.5199999809265137,2,0,1,1,0,1.82,1.82,1.82,-0.2841
HNRG,04/01/2020,0.9250000119209291,1,0,1,0,0,3.49,3.49,3.49,-0.2411
HNRG,05/01/2020,0.7490000128746033,1,0,1,0,0,4.63,4.63,4.63,-0.1322
HOOK,08/01/2019,7.25,2,0,2,0,0,1.45,1.88,2.31,0.0283
HOOK,04/01/2020,8.010000228881836,3,0,3,0,0,0.88,1.3,0.88,0.3645
HOOK,05/01/2020,8.560000419616701,3,0,3,0,0,0.74,1.13,0.74,0.3645
HONE,02/01/2019,8.462395668029785,2,0,1,1,0,0.23,0.23,0.23,0.1363
HONE,03/01/2019,9.002785682678223,2,0,1,1,0,0.16,0.16,0.16,0.1621
HONE,05/01/2019,10.462395668029783,1,0,1,0,0,0.02,0.02,0.02,-0.0059
HONE,08/01/2019,10.713091850280762,1,0,1,0,0,0.03,0.03,0.03,-0.0591
HONE,04/01/2020,7.320000171661378,1,0,1,0,0,1.95,1.95,1.95,0.0915
HONE,05/01/2020,7.889999866485597,1,0,1,0,0,0.31,0.31,0.31,0.0824
HOPE,08/01/2018,16.870000839233402,5,0,0,5,0,0.03,0.09,0.14,-0.0338
HOPE,02/01/2019,14.369999885559082,3,0,0,3,0,0.1,0.15,0.1,-0.0786
